7/2/01,1510.23999,1514.550049,1367.880005,1434.060059,0,1434.060059
8/1/01,1448.329956,1477.869995,1315.77002,1330.150024,0,1330.150024
9/4/01,1326,1345.869995,996.200012,1090.51001,0,1090.51001
10/1/01,1087.209961,1257.22998,1056.199951,1197.790039,0,1197.790039
11/1/01,1204.920044,1345.77002,1187.449951,1327.26001,0,1327.26001
12/3/01,1321.900024,1424.170044,1309.400024,1389.189941,0,1389.189941
1/2/02,1395.869995,1465.800049,1330.339966,1380.02002,0,1380.02002
2/1/02,1376.180054,1380.689941,1266.050049,1288.380005,0,1288.380005
3/1/02,1295.810059,1428.329956,1295.390015,1409.76001,0,1409.76001
4/1/02,1404.439941,1445.369995,1330.390015,1367.98999,0,1367.98999
5/1/02,1365.400024,1420.170044,1297.469971,1313.969971,0,1313.969971
6/3/02,1313.849976,1313.849976,1132.079956,1196.939941,0,1196.939941
7/1/02,1194.170044,1194.98999,943.909973,1030.439941,0,1030.439941
8/1/02,1030.660034,1085.109985,941.849976,1010.590027,0,1010.590027
9/3/02,1003.549988,1041.050049,918.599976,935.599976,0,935.599976
10/1/02,938.799988,1043.430054,862.330017,1027.079956,0,1027.079956
11/1/02,1023.98999,1136.359985,1005.109985,1121.180054,0,1121.180054
12/2/02,1137.75,1149.369995,1018.140015,1029.699951,0,1029.699951
1/2/03,1037.030029,1102.170044,992.01001,1006.869995,0,1006.869995
2/3/03,1007.380005,1013.659973,950.090027,1003.159973,0,1003.159973
3/3/03,1006.719971,1070.780029,944.460022,1022.210022,0,1022.210022
4/1/03,1025.73999,1127.02002,1018.679993,1122.5,0,1122.5
5/1/03,1121.22998,1229.319946,1109.390015,1229.319946,0,1229.319946
6/2/03,1236.609985,1297.949951,1219.119995,1252.300049,0,1252.300049
7/1/03,1248.329956,1367.670044,1232.109985,1354.77002,0,1354.77002
8/1/03,1354.02002,1445.810059,1283.670044,1443.310059,0,1443.310059
9/2/03,1448.310059,1592.140015,1391.51001,1397.910034,0,1397.910034
10/1/03,1403.150024,1572.569946,1403.130005,1535.609985,0,1535.609985
11/3/03,1541.550049,1594.400024,1510.47998,1593.890015,0,1593.890015
12/1/03,1602.920044,1620.689941,1508.800049,1603.670044,0,1603.670044
1/2/04,1608.910034,1717.72998,1596.569946,1663.119995,0,1663.119995
2/2/04,1666.319946,1711.280029,1622.839966,1662.819946,0,1662.819946
3/1/04,1668.51001,1707.47998,1577.540039,1667.699951,0,1667.699951
4/1/04,1668.680054,1746.050049,1616.699951,1619.199951,0,1619.199951
5/3/04,1620.469971,1679.949951,1549.26001,1678.27002,0,1678.27002
6/1/04,1672.449951,1719.27002,1648.380005,1716.170044,0,1716.170044
7/1/04,1716.98999,1716.98999,1510.900024,1563.349976,0,1563.349976
8/2/04,1549.560059,1560.869995,1446.069946,1529.650024,0,1529.650024
9/1/04,1528.72998,1608.130005,1528.72998,1601.069946,0,1601.069946
10/1/04,1608.859985,1647.390015,1585.810059,1638.780029,0,1638.780029
11/1/04,1638.109985,1793.359985,1633.319946,1783.099976,0,1783.099976
12/1/04,1789.050049,1867.319946,1767.079956,1857.72998,0,1857.72998
1/3/05,1864.160034,1868.630005,1695.52002,1738.300049,0,1738.300049
2/1/05,1739.609985,1768.780029,1714.550049,1751.650024,0,1751.650024
3/1/05,1754.26001,1792.050049,1682.650024,1711.449951,0,1711.449951
4/1/05,1719.969971,1731.819946,1586.719971,1611.089966,0,1611.089966
5/2/05,1612.880005,1731.800049,1608.030029,1725.640015,0,1725.640015
6/1/05,1727.430054,1788.079956,1716.849976,1741.199951,0,1741.199951
7/1/05,1743.97998,1887.630005,1735.930054,1874.939941,0,1874.939941
8/1/05,1882.599976,1898.630005,1770.819946,1810.170044,0,1810.170044
9/1/05,1808.420044,1825.930054,1720.680054,1802.060059,0,1802.060059
10/3/05,1804.319946,1817.869995,1699.819946,1767.47998,0,1767.47998
11/1/05,1764.22998,1912.939941,1764.22998,1880.319946,0,1880.319946
12/1/05,1888.910034,1918.01001,1858.530029,1859.869995,0,1859.869995
1/3/06,1868.530029,1971.439941,1839.290039,1955.219971,0,1955.219971
2/1/06,1946.199951,1961.589966,1894.530029,1935.310059,0,1935.310059
3/1/06,1937.290039,2023.680054,1897.23999,2013.890015,0,2013.890015
4/3/06,2020.469971,2075.860107,1997.880005,2045.140015,0,2045.140015
5/1/06,2051.120117,2088.889893,1896.849976,1948.97998,0,1948.97998
6/1/06,1948.339966,1994.839966,1829.640015,1937.660034,0,1937.660034
7/3/06,1941.339966,1949.209961,1778.180054,1824.439941,0,1824.439941
8/1/06,1814.699951,1875.209961,1770.930054,1871.27002,0,1871.27002
9/1/06,1878.22998,1942.609985,1838.300049,1929.819946,0,1929.819946
10/2/06,1931.420044,2066.149902,1900.640015,2046.140015,0,2046.140015
11/1/06,2048.879883,2115.340088,1996.180054,2078.320068,0,2078.320068
12/1/06,2078.389893,2137.98999,2052.030029,2090.340088,0,2090.340088
1/3/07,2100.810059,2154.77002,2062.110107,2147.72998,0,2147.72998
2/1/07,2151.47998,2222.469971,2097.01001,2120.370117,0,2120.370117
3/1/07,2083.73999,2169.459961,2042.290039,2144.939941,0,2144.939941
4/2/07,2148.540039,2262.969971,2138.439941,2225.860107,0,2225.860107
5/1/07,2231.070068,2314.540039,2209.790039,2307.909912,0,2307.909912
6/1/07,2315.139893,2331.439941,2235.959961,2297.129883,0,2297.129883
7/2/07,2309.530029,2388.870117,2209.820068,2214.899902,0,2214.899902
8/1/07,2209.290039,2292.790039,2076.189941,2237.580078,0,2237.580078
9/4/07,2237.810059,2332.870117,2174.780029,2313.689941,0,2313.689941
10/1/07,2312.810059,2424.939941,2273.5,2360.26001,0,2360.26001
11/1/07,2335.699951,2336.219971,2078.830078,2205.429932,0,2205.429932
12/3/07,2206.02002,2262.649902,2101.5,2178.639893,0,2178.639893
1/2/08,2182.209961,2186.590088,1793.689941,1988.329956,0,1988.329956
2/1/08,2002.060059,2031.97998,1897.98999,1930.780029,0,1930.780029
3/3/08,1930.180054,1975.670044,1812.180054,1914.719971,0,1914.719971
4/1/08,1935.390015,2029.5,1919.469971,2001.459961,0,2001.459961
5/1/08,2003.680054,2121.340088,2000.76001,2103.030029,0,2103.030029
6/2/08,2098.429932,2129.370117,1903.619995,1907.26001,0,1907.26001
7/1/08,1895.069946,1935.439941,1779.859985,1893.189941,0,1893.189941
8/1/08,1897.97998,1985.849976,1844.780029,1928.180054,0,1928.180054
9/2/08,1951.459961,1966.140015,1615.75,1690.819946,0,1690.819946
10/1/08,1679.150024,1680.75,1085.25,1291.75,0,1291.75
11/3/08,1288.650024,1337.73999,920.150024,1156.410034,0,1156.410034
12/1/08,1122.900024,1207.400024,1040.819946,1191.060059,0,1191.060059
1/2/09,1191.410034,1268.810059,1075.01001,1103.660034,0,1103.660034
2/2/09,1091.949951,1174.040039,1007.75,1021.359985,0,1021.359985
3/2/09,1005.130005,1188.859985,927.869995,1134.76001,0,1134.76001
4/1/09,1117.839966,1350.800049,1111.26001,1319.25,0,1319.25
5/1/09,1321.650024,1385.23999,1274.589966,1353.5,0,1353.5
6/1/09,1372.859985,1437.540039,1305.709961,1373.640015,0,1373.640015
7/1/09,1382.040039,1495.339966,1271.790039,1481.099976,0,1481.099976
8/3/09,1496.47998,1550.880005,1456.319946,1507.780029,0,1507.780029
9/1/09,1502.699951,1674.02002,1465.099976,1638.699951,0,1638.699951
10/1/09,1629.609985,1702.099976,1563.25,1568.280029,0,1568.280029
11/2/09,1570.599976,1707.75,1553.119995,1657.359985,0,1657.359985
12/1/09,1673.160034,1775.839966,1673.130005,1747.52002,0,1747.52002
1/4/10,1768.079956,1809.140015,1663.869995,1666.890015,0,1666.890015
2/1/10,1670.449951,1746.400024,1615.430054,1741.089966,0,1741.089966
3/1/10,1747.660034,1901.829956,1747.550049,1884.170044,0,1884.170044
4/1/10,1895.579956,2020.910034,1876.589966,1948.030029,0,1948.030029
5/3/10,1956.810059,1985.819946,1685.829956,1796.839966,0,1796.839966
6/1/10,1782.829956,1854.849976,1665.01001,1667.949951,0,1667.949951
7/1/10,1668.97998,1830.640015,1631.609985,1791.430054,0,1791.430054
8/2/10,1817.25,1835.050049,1678.930054,1707,0,1707
9/1/10,1730.949951,1948.310059,1730.920044,1924.099976,0,1924.099976
10/1/10,1938.01001,2037.439941,1895.780029,2030.48999,0,2030.48999
11/1/10,2038.130005,2108.659912,2013.599976,2078.169922,0,2078.169922
12/1/10,2109.469971,2204.5,2109.300049,2184.02002,0,2184.02002
1/3/11,2206.25,2247.23999,2179.72998,2197.51001,0,2197.51001
2/1/11,2210.860107,2368.560059,2209.639893,2318.469971,0,2318.469971
3/1/11,2322.449951,2367.899902,2198.830078,2366.5,0,2366.5
4/1/11,2380.610107,2467.330078,2316.290039,2463.139893,0,2463.139893
5/2/11,2470.590088,2481.580078,2351.120117,2436.340088,0,2436.340088
6/1/11,2431.449951,2433.320068,2235.590088,2429.73999,0,2429.73999
7/1/11,2432.179932,2526.669922,2355.52002,2387.409912,0,2387.409912
8/1/11,2417.409912,2419.149902,1984.660034,2246.060059,0,2246.060059
9/1/11,2248.800049,2287.300049,2049.699951,2050.070068,0,2050.070068
10/3/11,2035.640015,2330.659912,1923.72998,2266.060059,0,2266.060059
11/1/11,2196.159912,2305.639893,2046.339966,2197.149902,0,2197.149902
12/1/11,2191.860107,2246.340088,2102.219971,2168.219971,0,2168.219971
1/3/12,2213.580078,2355.899902,2175.070068,2327.189941,0,2327.189941
2/1/12,2326.610107,2444.370117,2326.51001,2415.560059,0,2415.560059
3/1/12,2424.469971,2542.080078,2370.120117,2495.139893,0,2495.139893
4/2/12,2485.580078,2521.47998,2383.429932,2504.050049,0,2504.050049
5/1/12,2503.26001,2537.639893,2274.919922,2325.439941,0,2325.439941
6/1/12,2308.77002,2423.409912,2249.169922,2416.909912,0,2416.909912
7/2/12,2420.159912,2450.47998,2334.820068,2403.52002,0,2403.52002
8/1/12,2418.23999,2506.73999,2360.070068,2493.379883,0,2493.379883
9/4/12,2491.22998,2617.179932,2472.659912,2554.419922,0,2554.419922
10/1/12,2563.580078,2619.219971,2481.939941,2514.800049,0,2514.800049
11/1/12,2519.570068,2570.060059,2395.01001,2566.389893,0,2566.389893
12/3/12,2578.060059,2631.310059,2532.399902,2595.439941,0,2595.439941
1/2/13,2652.419922,2786.209961,2647.879883,2751.310059,0,2751.310059
2/1/13,2768.840088,2826.830078,2716.090088,2775.949951,0,2775.949951
3/1/13,2760.909912,2905.840088,2750.409912,2902.959961,0,2902.959961
4/1/13,2907.939941,2950.27002,2816.879883,2934.360107,0,2934.360107
5/1/13,2930.870117,3148.530029,2907.290039,3054.800049,0,3054.800049
6/3/13,3057.669922,3115.350098,2949.209961,3069,0,3069
7/1/13,3085.030029,3282.419922,3079.209961,3260.699951,0,3260.699951
8/1/13,3284.590088,3328.040039,3186.560059,3198.189941,0,3198.189941
9/3/13,3242.48999,3437.929932,3210.409912,3406.929932,0,3406.929932
10/1/13,3407.030029,3575.639893,3290.409912,3532.949951,0,3532.949951
11/1/13,3543.72998,3635.300049,3457.570068,3624.300049,0,3624.300049
12/2/13,3633.399902,3716.5,3533.800049,3715.189941,0,3715.189941
1/2/14,3706.139893,3708.169922,3518.080078,3545.540039,0,3545.540039
2/3/14,3548.040039,3769.52002,3427.26001,3747.879883,0,3747.879883
3/3/14,3709.030029,3817.159912,3577.820068,3638.300049,0,3638.300049
4/1/14,3654.090088,3718.889893,3439.820068,3545.780029,0,3545.780029
5/1/14,3552.26001,3618.929932,3459.149902,3611.689941,0,3611.689941
6/2/14,3615.030029,3730.459961,3583.030029,3726.560059,0,3726.560059
7/1/14,3738.280029,3795.090088,3611.719971,3614.689941,0,3614.689941
8/1/14,3613.939941,3789.409912,3583.040039,3779.629883,0,3779.629883
9/2/14,3786.060059,3811.669922,3626.929932,3642.310059,0,3642.310059
10/1/14,3632.080078,3707.830078,3353.820068,3705.879883,0,3705.879883
11/3/14,3712.290039,3839.649902,3655.909912,3827.23999,0,3827.23999
12/1/14,3815.469971,3836.780029,3618.929932,3789.149902,0,3789.149902
1/2/15,3802.860107,3812.669922,3610.409912,3695.530029,0,3695.530029
2/2/15,3701.699951,3999.350098,3662.580078,3985.600098,0,3985.600098
3/2/15,3988.949951,4019.179932,3878.389893,3961.629883,0,3961.629883
4/1/15,3959.080078,4148.720215,3930.060059,4032.679932,0,4032.679932
5/1/15,4045.199951,4122.990234,4000.149902,4079.580078,0,4079.580078
6/1/15,4098.100098,4171,4028.840088,4053.629883,0,4053.629883
7/1/15,4083.01001,4247.620117,4005.959961,4233.149902,0,4233.149902
8/3/15,4238.560059,4273.959961,3541.129883,3944.399902,0,3944.399902
9/1/15,3862.300049,4072.389893,3718.570068,3814.100098,0,3814.100098
10/1/15,3827.909912,4184.990234,3781.060059,4164.160156,0,4164.160156
11/2/15,4171.649902,4230.439941,4013.77002,4165.910156,0,4165.910156
