dummy1,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy2,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy3,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy4,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy5,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy6,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy7,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy8,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy9,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy10,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy11,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy12,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy13,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy14,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy15,223.550003,232.470001,215.490005,231.190002,0,231.190002
dummy16,223.550003,232.470001,215.490005,231.190002,0,231.190002
5/13/96,223.550003,232.470001,215.490005,231.190002,0,231.190002
6/3/96,230.610001,233.220001,218.839996,224.929993,0,224.929993
7/1/96,224.610001,225.509995,188.100006,199.589996,0,199.589996
8/1/96,199.820007,215.009995,199.580002,208.740005,0,208.740005
9/3/96,207.229996,218.020004,204.119995,216.300003,0,216.300003
10/1/96,216.389999,218.470001,205.970001,208.289993,0,208.289993
11/1/96,208.600006,222.490005,208.289993,210.559998,0,210.559998
12/2/96,211.199997,216.199997,206.320007,215.910004,0,215.910004
1/2/97,216.179993,227.110001,214.149994,219.059998,0,219.059998
2/3/97,219.360001,226.320007,215.820007,216.880005,0,216.880005
3/3/97,217.410004,220.270004,201.279999,201.820007,0,201.820007
4/1/97,201.440002,208.820007,197.960007,208.470001,0,208.470001
5/1/97,208.880005,232.380005,208.580002,231.850006,200,231.850006
6/2/97,231.710007,252.720001,229.179993,248.699997,500,248.699997
7/1/97,249.360001,266.309998,247.559998,264.920013,500,264.920013
8/1/97,264.98999,269.380005,254.509995,255.309998,500,255.309998
9/2/97,256.200012,289.570007,255.75,289.480011,500,289.480011
10/1/97,292.459991,314.959991,265.730011,294.609985,500,294.609985
11/3/97,296.980011,301.480011,282.440002,295.690002,500,295.690002
12/1/97,297.130005,308.320007,293.880005,306.600006,500,306.600006
